aus_rojo,aus_negro,aus_par,aus_impar,aus_1-18,aus_19-36,velocidad,dir_bin,jugadores,hora_norm,target
1,2,764,764,764,764,51.7592263169289,1,0.7,0.8260869565217391,21.0
1,3,765,765,765,765,49.31581700815144,0,0.7,0.8260869565217391,23.0
1,4,766,766,766,766,53.61526423109232,0,0.8,0.8260869565217391,33.0
2,1,767,767,767,767,42.48275942996544,0,0.75,0.8260869565217391,11.0
3,1,768,768,768,768,43.63732116806381,0,1.0,0.8260869565217391,2.0
4,1,769,769,769,769,53.475436388762894,0,0.75,0.8260869565217391,7.0
1,2,770,770,770,770,43.58902328413996,0,0.7,0.8260869565217391,29.0
2,1,771,771,771,771,42.32004614584767,1,0.7,0.8260869565217391,9.0
1,2,772,772,772,772,50.78396838026795,0,0.5,0.8260869565217391,11.0
2,1,773,773,773,773,55.48704886150439,1,0.5,0.8260869565217391,24.0
3,1,774,774,774,774,65.50022886166977,0,0.6,0.8260869565217391,5.0
1,2,775,775,775,775,64.00989209191816,0,0.45,0.8695652173913043,7.0
1,3,776,776,776,776,49.91558064017181,0,0.7,0.8695652173913043,30.0
1,4,777,777,777,777,61.34300821869182,0,0.05,0.8695652173913043,23.0
1,5,778,778,778,778,54.6110885739321,1,0.65,0.8695652173913043,2.0
2,1,779,779,779,779,48.08770013710577,0,0.5,0.8695652173913043,33.0
3,1,780,780,780,780,46.360364323705625,1,0.45,0.8695652173913043,10.0
4,1,781,781,781,781,61.92921481397374,0,0.45,0.8695652173913043,24.0
5,1,782,782,782,782,49.942507548886425,1,0.45,0.8695652173913043,19.0
1,2,783,783,783,783,48.96578123212014,0,0.4,0.8695652173913043,13.0
2,1,784,784,784,784,47.450060056586565,1,0.45,0.8695652173913043,31.0
3,1,785,785,785,785,41.99598395560875,0,0.5,0.8695652173913043,23.0
1,2,786,786,786,786,51.46927203451605,0,0.5,0.8695652173913043,28.0
2,1,787,787,787,787,51.812683950640526,1,0.5,0.8695652173913043,4.0
3,1,788,788,788,788,46.803569521593495,0,0.35,0.8695652173913043,23.0
1,2,789,789,789,789,46.66846603107189,1,0.4,0.8695652173913043,22.0
2,1,790,790,790,790,66.03027818232133,0,0.4,0.8695652173913043,1.0
1,2,791,791,791,791,49.78758996225898,1,0.45,0.8695652173913043,11.0
2,1,792,792,792,792,47.61901200615687,0,0.35,0.8695652173913043,1.0
1,2,793,793,793,793,63.20724452935266,1,0.35,0.8695652173913043,8.0
2,1,794,794,794,794,50.03951786529957,0,0.4,0.8695652173913043,4.0
3,1,795,795,795,795,44.121120725457054,1,0.4,0.8695652173913043,20.0
4,1,796,796,796,796,50.36720657639921,0,0.4,0.8695652173913043,23.0
1,2,797,797,797,797,51.97458998333777,1,0.5,0.8695652173913043,21.0
1,3,798,798,798,798,42.61677464103107,0,0.5,0.8695652173913043,23.0
1,4,799,799,799,799,40.32463739577957,1,0.5,0.9130434782608695,33.0
2,1,800,800,800,800,54.423604957582334,0,0.45,0.9130434782608695,13.0
3,1,801,801,801,801,47.31858281767603,1,0.35,0.9130434782608695,0.0
4,2,802,802,802,802,62.766410176646616,0,0.35,0.9130434782608695,0.0
5,3,803,803,803,803,43.84381982906578,1,0.5,0.9130434782608695,27.0
1,4,804,804,804,804,49.050366844054096,0,0.05,0.9130434782608695,19.0
1,5,805,805,805,805,41.1274281132917,1,0.05,0.9130434782608695,16.0
1,6,806,806,806,806,49.44006097499463,0,0.05,0.9130434782608695,16.0
1,7,807,807,807,807,45.94823002179204,1,0.6,0.9130434782608695,13.0
2,1,808,808,808,808,48.8615216110007,0,0.5,0.9130434782608695,29.0
3,1,809,809,809,809,49.12948555318998,1,0.5,0.9130434782608695,10.0
4,1,810,810,810,810,48.06353239676554,0,0.5,0.9130434782608695,16.0
1,2,811,811,811,811,47.36346246784547,1,0.5,0.9130434782608695,19.0
1,3,812,812,812,812,47.31858281767603,0,0.05,0.9130434782608695,12.0
1,4,813,813,813,813,52.70003430975484,1,0.05,0.9130434782608695,6.0
2,1,814,814,814,814,46.55094631726783,0,0.45,0.9130434782608695,18.0
1,2,815,815,815,815,39.96677522755759,1,0.4,0.9130434782608695,32.0
1,3,816,816,816,816,51.87885308844972,0,0.4,0.9130434782608695,34.0
1,4,817,817,817,817,48.78344773222101,1,0.45,0.9130434782608695,15.0
2,1,818,818,818,818,48.118006677463576,0,0.4,0.9130434782608695,13.0
3,1,819,819,819,819,47.072026307046656,1,0.35,0.9130434782608695,2.0
4,1,820,820,820,820,44.13564186421242,0,0.3,0.9130434782608695,34.0
1,2,821,821,821,821,46.30633597055153,1,0.3,0.9130434782608695,18.0
1,3,822,822,822,822,45.97901304228033,0,0.35,0.9130434782608695,23.0
1,4,823,823,823,823,45.086101316161646,1,0.4,0.9130434782608695,26.0
2,1,824,824,824,824,43.41749503256074,0,0.45,0.9130434782608695,27.0
1,2,825,825,825,825,45.43640850893951,1,0.45,0.9130434782608695,10.0
2,1,826,826,826,826,75.1692310932898,0,0.45,0.9130434782608695,6.0
3,1,827,827,827,827,49.45075122054995,1,0.4,0.9130434782608695,32.0
1,2,828,828,828,828,50.66240478314761,1,0.35,0.9565217391304348,17.0
2,1,829,829,829,829,63.07650158535045,0,0.4,0.9565217391304348,9.0
1,2,830,830,830,830,69.47747017171761,1,0.35,0.9565217391304348,1.0
1,3,831,831,831,831,46.183362074909255,0,0.4,0.9565217391304348,21.0
1,4,832,832,832,832,53.44153784553282,1,0.35,0.9565217391304348,28.0
2,1,833,833,833,833,50.17596161417506,0,0.35,0.9565217391304348,7.0
1,2,834,834,834,834,49.49660189512869,1,0.35,0.9565217391304348,18.0
1,3,835,835,835,835,46.40041701577469,0,1.0,0.43478260869565216,16.0
1,4,836,836,836,836,47.02534838465357,1,1.0,0.43478260869565216,12.0
1,5,837,837,837,837,45.743702281329824,0,1.0,0.43478260869565216,30.0
1,6,838,838,838,838,52.13592860807052,1,1.0,0.43478260869565216,11.0
2,1,839,839,839,839,51.86288349664864,0,1.0,0.43478260869565216,26.0
3,1,840,840,840,840,45.207077733304345,1,1.0,0.43478260869565216,33.0
4,1,841,841,841,841,53.57821470114976,0,1.0,0.43478260869565216,6.0
5,1,842,842,842,842,48.90778447821276,1,1.0,0.43478260869565216,12.0
1,2,843,843,843,843,47.008879126198906,0,1.0,0.43478260869565216,34.0
1,3,844,844,844,844,60.83779933893607,1,1.0,0.43478260869565216,29.0
2,1,845,845,845,845,49.88794466494434,0,1.0,0.43478260869565216,17.0
3,1,846,846,846,846,46.78518027203823,1,0.9,0.43478260869565216,26.0
4,1,847,847,847,847,44.57020450619365,0,1.0,0.43478260869565216,14.0
1,2,848,848,848,848,50.26151712260037,1,1.0,0.43478260869565216,19.0
1,3,849,849,849,849,51.22665407072184,0,1.0,0.43478260869565216,24.0
2,1,850,850,850,850,52.61688455471455,1,1.0,0.43478260869565216,25.0
1,2,851,851,851,851,52.43971039590153,0,1.0,0.43478260869565216,31.0
2,1,852,852,852,852,59.34240029677628,0,1.0,0.43478260869565216,5.0
1,2,853,853,853,853,53.94333686232412,1,1.0,0.43478260869565216,7.0
1,3,854,854,854,854,55.94949617463027,0,1.0,0.43478260869565216,15.0
2,1,855,855,855,855,52.626623074321685,1,1.0,0.43478260869565216,2.0
3,1,856,856,856,856,50.31560072739762,0,1.0,0.43478260869565216,28.0
4,1,857,857,857,857,46.41398927629622,1,1.0,0.43478260869565216,17.0
5,1,858,858,858,858,47.37965962482433,0,1.0,0.43478260869565216,5.0
1,2,859,859,859,859,51.22125409100323,1,1.0,0.43478260869565216,31.0
2,1,860,860,860,860,51.988971080958734,0,1.0,0.43478260869565216,29.0
3,1,861,861,861,861,57.49438390640506,1,1.0,0.43478260869565216,21.0
1,2,862,862,862,862,48.015869574331134,0,1.0,0.43478260869565216,9.0
1,3,863,863,863,863,48.9604475652024,1,1.0,0.43478260869565216,3.0
1,4,864,864,864,864,48.772309061660565,0,1.0,0.43478260869565216,13.0
2,1,865,865,865,865,47.99141070306676,1,1.0,0.43478260869565216,18.0
1,2,866,866,866,866,49.007690407142206,0,0.95,0.43478260869565216,32.0
1,3,867,867,867,867,45.86353095064665,1,1.0,0.4782608695652174,3.0
1,4,868,868,868,868,51.14691537052977,0,1.0,0.4782608695652174,9.0
1,5,869,869,869,869,58.37007329465148,1,1.0,0.4782608695652174,0.0
2,6,870,870,870,870,50.19279385383404,0,1.0,0.4782608695652174,23.0
1,7,871,871,871,871,53.96846475805762,1,1.0,0.4782608695652174,5.0
1,8,872,872,872,872,54.00130940688814,0,1.0,0.4782608695652174,6.0
2,1,873,873,873,873,44.57301704667485,1,1.0,0.4782608695652174,6.0
3,1,874,874,874,874,41.70741214207448,0,1.0,0.4782608695652174,27.0
1,2,875,875,875,875,57.9342982308512,1,1.0,0.4782608695652174,5.0
1,3,876,876,876,876,48.56836072968875,0,1.0,0.4782608695652174,16.0
1,4,877,877,877,877,47.91402035604125,1,1.0,0.4782608695652174,1.0
1,5,878,878,878,878,51.48497863742063,0,1.0,0.4782608695652174,8.0
2,1,879,879,879,879,64.01076641616697,1,1.0,0.4782608695652174,26.0
3,1,880,880,880,880,48.366916029109646,0,1.0,0.4782608695652174,14.0
1,2,881,881,881,881,48.12710962674634,1,1.0,0.4782608695652174,12.0
1,3,882,882,882,882,47.17334592260974,1,0.9,0.4782608695652174,16.0
1,4,883,883,883,883,55.96964467839644,0,0.95,0.4782608695652174,0.0
2,5,884,884,884,884,54.52452535534165,1,1.0,0.4782608695652174,6.0
3,1,885,885,885,885,49.07984565434421,0,1.0,0.4782608695652174,0.0
4,2,886,886,886,886,56.29537839637405,1,0.35,0.4782608695652174,11.0
5,1,887,887,887,887,58.62586566258602,0,0.75,0.4782608695652174,36.0
1,2,888,888,888,888,46.36642338886592,1,0.7,0.4782608695652174,21.0
1,3,889,889,889,889,45.94154264869924,0,0.7,0.4782608695652174,29.0
2,1,890,890,890,890,45.89461165545026,1,0.7,0.4782608695652174,16.0
1,2,891,891,891,891,56.58303515440088,0,0.65,0.4782608695652174,34.0
1,3,892,892,892,892,62.76291595907336,1,0.75,0.4782608695652174,20.0
2,1,893,893,893,893,43.7621374044779,0,0.75,0.4782608695652174,23.0
1,2,894,894,894,894,42.70643881663057,1,0.75,0.5217391304347826,14.0
1,3,895,895,895,895,48.26694056646177,0,0.75,0.5217391304347826,31.0
2,1,896,896,896,896,48.11609241500769,1,0.75,0.5217391304347826,4.0
3,1,897,897,897,897,43.852337197403166,0,0.35,0.5217391304347826,16.0
1,2,898,898,898,898,46.67061580331466,1,0.9,0.5217391304347826,15.0
2,1,899,899,899,899,67.0390652924707,0,0.95,0.5217391304347826,5.0
1,2,900,900,900,900,52.27466171567585,0,0.9,0.5217391304347826,31.0
2,1,901,901,901,901,53.1471131549078,1,0.35,0.5217391304347826,5.0
1,2,902,902,902,902,48.47524841128284,0,0.75,0.5217391304347826,1.0
1,3,903,903,903,903,49.18189929383603,1,0.35,0.5217391304347826,19.0
1,4,904,904,904,904,58.56851991410741,0,0.35,0.5217391304347826,5.0
1,5,905,905,905,905,50.3583327598173,1,0.9,0.5217391304347826,7.0
1,6,906,906,906,906,51.33513400239093,0,0.35,0.5217391304347826,19.0
1,7,907,907,907,907,51.62358517366332,1,1.0,0.5217391304347826,30.0
1,8,908,908,908,908,48.01872718643176,0,1.0,0.5217391304347826,28.0
2,1,909,909,909,909,60.38750981231013,1,1.0,0.5217391304347826,29.0
3,1,910,910,910,910,46.20562785212815,0,0.6,0.6086956521739131,35.0
4,1,911,911,911,911,50.72289064438806,1,0.65,0.6086956521739131,9.0
1,2,912,912,912,912,62.00998268576785,0,0.65,0.6086956521739131,12.0
1,3,913,913,913,913,57.29921898426545,1,0.65,0.6086956521739131,18.0
1,4,914,914,914,914,50.6992335365058,0,0.65,0.6086956521739131,13.0
2,1,915,915,915,915,51.32635580877164,1,0.65,0.6086956521739131,0.0
3,2,916,916,916,916,48.64537365384269,0,0.65,0.6086956521739131,12.0
1,3,917,917,917,917,52.69365756178623,1,0.7,0.6086956521739131,26.0
2,1,918,918,918,918,52.06654674987897,0,0.6,0.6086956521739131,19.0
1,2,919,919,919,919,62.76792384361383,1,0.6,0.6086956521739131,3.0
1,3,920,920,920,920,54.04973019232301,0,0.7,0.6086956521739131,16.0
1,4,921,921,921,921,46.24484936690989,1,0.65,0.6086956521739131,31.0
2,1,922,922,922,922,47.3197084124939,0,0.6,0.6086956521739131,22.0
3,1,923,923,923,923,54.02455607267842,1,0.7,0.6086956521739131,15.0
4,1,924,924,924,924,43.692486626413086,0,0.7,0.6086956521739131,7.0
1,2,925,925,925,925,64.42299105065348,1,0.7,0.6086956521739131,35.0
2,1,926,926,926,926,48.60765378504482,0,0.6,0.6086956521739131,19.0
1,2,927,927,927,927,44.63727457589924,1,0.65,0.6086956521739131,14.0
1,3,928,928,928,928,73.78184890235778,0,0.65,0.6086956521739131,17.0
2,1,929,929,929,929,47.35491522100597,1,0.05,0.6086956521739131,7.0
1,2,930,930,930,930,48.35224126451534,0,0.6,0.6086956521739131,28.0
2,1,931,931,931,931,50.12218691961368,1,0.6,0.6086956521739131,10.0
3,1,932,932,932,932,49.83554450202565,0,0.6,0.6086956521739131,27.0
1,2,933,933,933,933,46.35376399109023,1,0.65,0.6086956521739131,12.0
1,3,934,934,934,934,48.76324752051222,0,0.6,0.6086956521739131,13.0
2,1,935,935,935,935,47.70695184689612,1,0.5,0.6086956521739131,23.0
1,2,936,936,936,936,63.11510371526367,0,0.5,0.6086956521739131,30.0
1,3,937,937,937,937,46.01083625074325,1,0.5,0.6086956521739131,12.0
1,4,938,938,938,938,54.17633960456015,0,0.5,0.6086956521739131,20.0
2,1,939,939,939,939,47.407857499474325,0,1.0,0.6521739130434783,15.0
3,1,940,940,940,940,48.58491306195337,1,0.95,0.6521739130434783,0.0
4,2,941,941,941,941,58.85049310849824,0,1.0,0.6521739130434783,21.0
1,3,942,942,942,942,46.87067439390585,1,1.0,0.6521739130434783,6.0
2,1,943,943,943,943,51.65449854296969,0,0.95,0.6521739130434783,23.0
1,2,944,944,944,944,43.75955590064196,1,1.0,0.6521739130434783,12.0
1,3,945,945,945,945,50.64822911688383,0,1.0,0.6521739130434783,1.0
1,4,946,946,946,946,49.13839779565416,1,1.0,0.6521739130434783,10.0
2,1,947,947,947,947,60.27641560866806,0,1.0,0.6521739130434783,4.0
3,1,948,948,948,948,50.52664939157006,1,0.35,0.6521739130434783,11.0
4,1,949,949,949,949,46.6520519505799,0,0.8,0.6521739130434783,9.0
1,2,950,950,950,950,50.94016705504141,1,0.8,0.6521739130434783,20.0
2,1,951,951,951,951,47.804100822021695,0,0.75,0.6521739130434783,0.0
3,2,952,952,952,952,49.9136747129756,1,0.75,0.6521739130434783,1.0
1,3,953,953,953,953,45.76023298357251,0,0.75,0.6521739130434783,15.0
2,1,954,954,954,954,56.32223007010742,1,0.7,0.6521739130434783,22.0
3,1,955,955,955,955,49.11403020270031,0,0.7,0.6521739130434783,31.0
4,1,956,956,956,956,58.45088072164555,1,0.75,0.6521739130434783,1.0
1,2,957,957,957,957,50.72183355142778,0,0.75,0.6521739130434783,14.0
1,3,958,958,958,958,66.16729413750551,1,0.65,0.6521739130434783,31.0
2,1,959,959,959,959,63.63558961548458,0,0.75,0.6521739130434783,14.0
1,2,960,960,960,960,58.99841496202714,1,0.7,0.6521739130434783,27.0
1,3,961,961,961,961,52.98868956001087,0,0.7,0.6521739130434783,17.0
2,1,962,962,962,962,52.46880425398507,1,0.7,0.6521739130434783,31.0
3,1,963,963,963,963,66.01768581144736,0,0.5,0.6521739130434783,24.0
4,1,964,964,964,964,63.87831076999476,1,0.05,0.6521739130434783,2.0
5,1,965,965,965,965,51.85843020284253,0,0.7,0.6521739130434783,17.0
6,1,966,966,966,966,51.71126371926494,1,0.75,0.6521739130434783,3.0
1,2,967,967,967,967,42.61680240313494,0,0.7,0.6521739130434783,33.0
2,1,968,968,968,968,49.17470252968168,1,0.7,0.6521739130434783,31.0
3,1,969,969,969,969,66.70985329445031,0,0.65,0.6956521739130435,20.0
4,1,970,970,970,970,62.41279945516976,1,0.65,0.6956521739130435,20.0
5,1,971,971,971,971,49.91646033611214,0,0.6,0.6956521739130435,7.0
1,2,972,972,972,972,49.0029258497368,1,0.65,0.6956521739130435,27.0
1,3,973,973,973,973,49.44202936547679,0,0.7,0.6956521739130435,12.0
1,4,974,974,974,974,51.2300729837957,1,0.75,0.6956521739130435,22.0
2,1,975,975,975,975,46.23786638038848,0,0.75,0.6956521739130435,3.0
1,2,976,976,976,976,47.46702778564389,1,0.75,0.6956521739130435,15.0
2,1,977,977,977,977,46.38648453157214,0,0.7,0.6956521739130435,13.0
3,1,978,978,978,978,42.91287575201704,1,0.7,0.6956521739130435,5.0
1,2,979,979,979,979,46.36986888195872,0,0.7,0.6956521739130435,25.0
1,3,980,980,980,980,68.99741415938945,1,0.7,0.6956521739130435,35.0
2,1,981,981,981,981,54.11117311684153,0,0.65,0.6956521739130435,7.0
1,2,982,982,982,982,58.38784192240672,1,0.65,0.6956521739130435,17.0
2,1,983,983,983,983,64.57300940207261,0,0.65,0.6956521739130435,26.0
3,1,984,984,984,984,52.34910420003264,1,0.65,0.6956521739130435,34.0
1,2,985,985,985,985,47.82621322162463,0,0.7,0.6956521739130435,35.0
2,1,986,986,986,986,46.82554456217928,1,0.7,0.6956521739130435,11.0
3,1,987,987,987,987,50.635883673707895,0,0.65,0.6956521739130435,21.0
1,2,988,988,988,988,45.727084144411386,1,0.7,0.6956521739130435,29.0
2,1,989,989,989,989,40.74124526447906,0,0.75,0.6956521739130435,13.0
3,1,990,990,990,990,52.85936171397898,1,0.35,0.6956521739130435,36.0
1,2,991,991,991,991,47.5559712559193,0,0.35,0.6956521739130435,32.0
1,3,992,992,992,992,55.408419650768046,1,0.35,0.6956521739130435,27.0
1,4,993,993,993,993,52.36991194786104,0,0.35,0.6956521739130435,25.0
1,5,994,994,994,994,52.60367329167686,1,0.75,0.6956521739130435,36.0
1,6,995,995,995,995,46.91604991682885,0,0.8,0.6956521739130435,25.0
1,7,996,996,996,996,56.62318476775431,1,0.95,0.6956521739130435,35.0
2,1,997,997,997,997,44.00413245028133,0,0.9,0.6956521739130435,10.0
3,1,998,998,998,998,41.68872128091681,1,0.8,0.7391304347826086,35.0
4,1,999,999,999,999,48.26671629816383,0,0.75,0.7391304347826086,20.0
5,1,1000,1000,1000,1000,48.0569828191135,1,0.65,0.7391304347826086,3.0
1,2,1001,1001,1001,1001,49.85458611435322,0,0.8,0.782608695652174,18.0
1,3,1002,1002,1002,1002,45.83135748965353,1,0.65,0.782608695652174,22.0
2,1,1003,1003,1003,1003,53.59177476250484,0,0.65,0.782608695652174,19.0
1,2,1004,1004,1004,1004,49.4130639404287,1,0.65,0.782608695652174,7.0
1,3,1005,1005,1005,1005,45.4322559913196,0,0.65,0.782608695652174,23.0
1,4,1006,1006,1006,1006,58.56519115740326,1,0.65,0.782608695652174,9.0
1,5,1007,1007,1007,1007,45.12786789155501,0,0.7,0.782608695652174,9.0
1,6,1008,1008,1008,1008,51.22125409100323,1,0.35,0.782608695652174,18.0
1,7,1009,1009,1009,1009,42.0071043771581,0,0.8,0.782608695652174,20.0
2,1,1010,1010,1010,1010,56.95571188722033,1,0.7,0.782608695652174,10.0
3,1,1011,1011,1011,1011,47.69596419157844,0,0.5,0.782608695652174,30.0
1,2,1012,1012,1012,1012,47.61618294704559,1,0.65,0.782608695652174,35.0
2,1,1013,1013,1013,1013,47.8793024379583,0,0.65,0.782608695652174,17.0
3,1,1014,1014,1014,1014,48.18193976712808,1,0.5,0.782608695652174,11.0
4,1,1015,1015,1015,1015,52.87800094759236,0,0.5,0.782608695652174,19.0
1,2,1016,1016,1016,1016,57.85111541503436,1,0.5,0.782608695652174,11.0
2,1,1017,1017,1017,1017,47.23167562364311,0,0.45,0.782608695652174,22.0
3,1,1018,1018,1018,1018,56.79614978253525,1,0.5,0.782608695652174,36.0
1,2,1019,1019,1019,1019,48.86715398072566,0,0.4,0.782608695652174,35.0
2,1,1020,1020,1020,1020,45.62460998111261,1,0.5,0.782608695652174,13.0
3,1,1021,1021,1021,1021,50.69783398555832,0,0.05,0.782608695652174,12.0
1,2,1022,1022,1022,1022,50.6193584737619,1,0.5,0.782608695652174,23.0
1,3,1023,1023,1023,1023,51.986304452832485,0,0.5,0.782608695652174,6.0
2,1,1024,1024,1024,1024,63.23180422300141,1,0.45,0.782608695652174,13.0
3,1,1025,1025,1025,1025,46.72150038041423,0,0.4,0.782608695652174,16.0
1,2,1026,1026,1026,1026,42.71601304163269,1,0.45,0.782608695652174,15.0
2,1,1027,1027,1027,1027,53.117293781460944,0,0.45,0.782608695652174,26.0
3,1,1028,1028,1028,1028,57.20958419581311,0,0.2,0.8260869565217391,15.0
4,1,1029,1029,1029,1029,59.87214354924038,1,0.2,0.8260869565217391,8.0
5,1,1030,1030,1030,1030,48.55241172537471,0,0.15,0.8260869565217391,26.0
6,1,1031,1031,1031,1031,50.49912572750446,1,0.15,0.8260869565217391,36.0
1,2,1032,1032,1032,1032,45.23879171777777,0,0.15,0.8260869565217391,25.0
1,3,1033,1033,1033,1033,49.270046918886,1,0.25,0.8260869565217391,3.0
1,4,1034,1034,1034,1034,51.46772247642917,0,0.3,0.8260869565217391,25.0
1,5,1035,1035,1035,1035,45.07583344165414,1,0.25,0.8260869565217391,31.0
2,1,1036,1036,1036,1036,50.79760962869318,0,0.3,0.8260869565217391,15.0
3,1,1037,1037,1037,1037,47.8429937583129,1,0.4,0.8260869565217391,17.0
4,1,1038,1038,1038,1038,50.69835232159744,0,0.35,0.8260869565217391,31.0
5,1,1039,1039,1039,1039,46.546052363605455,1,0.35,0.8260869565217391,0.0
6,2,1040,1040,1040,1040,42.46268802215091,0,0.35,0.8260869565217391,26.0
7,1,1041,1041,1041,1041,44.43610995475778,1,0.35,0.8260869565217391,36.0
1,2,1042,1042,1042,1042,57.00544497032087,0,0.35,0.8260869565217391,4.0
2,1,1043,1043,1043,1043,63.37822646682028,1,0.4,0.8260869565217391,29.0
3,1,1044,1044,1044,1044,50.03467088433142,0,0.4,0.8260869565217391,13.0
4,1,1045,1045,1045,1045,43.20589661004129,1,0.4,0.8260869565217391,23.0
1,2,1046,1046,1046,1046,73.65358582611387,0,0.35,0.8260869565217391,0.0
2,3,1047,1047,1047,1047,47.3983021176786,1,0.4,0.8260869565217391,6.0
3,1,1048,1048,1048,1048,46.41103095094103,0,0.4,0.8260869565217391,1.0
1,2,1049,1049,1049,1049,49.75564483500224,1,0.4,0.8260869565217391,21.0
1,3,1050,1050,1050,1050,69.6283778259529,0,0.4,0.8260869565217391,23.0
1,4,1051,1051,1051,1051,49.29771351118805,1,0.5,0.8260869565217391,20.0
2,1,1052,1052,1052,1052,63.04266170372742,0,0.45,0.8260869565217391,23.0
1,2,1053,1053,1053,1053,53.83023175418937,1,0.05,0.8260869565217391,28.0
2,1,1054,1054,1054,1054,61.29851476344851,0,0.45,0.8260869565217391,6.0
3,1,1055,1055,1055,1055,48.40309715916786,1,0.45,0.8260869565217391,10.0
4,1,1056,1056,1056,1056,49.202141797885815,0,0.45,0.8260869565217391,11.0
5,1,1057,1057,1057,1057,53.11376305949943,1,0.05,0.8260869565217391,22.0
6,1,1058,1058,1058,1058,53.19867898213113,1,0.5,0.8260869565217391,2.0
7,1,1059,1059,1059,1059,52.366382889317485,0,0.5,0.8260869565217391,25.0
1,2,1060,1060,1060,1060,48.43417859997885,1,0.5,0.8260869565217391,10.0
2,1,1061,1061,1061,1061,48.55443130022394,0,0.5,0.8260869565217391,14.0
1,2,1062,1062,1062,1062,50.87466940856024,1,0.5,0.8260869565217391,16.0
1,3,1063,1063,1063,1063,52.567022140140296,0,0.45,0.8260869565217391,18.0
1,4,1064,1064,1064,1064,48.56547411973078,1,0.45,0.8260869565217391,0.0
2,5,1065,1065,1065,1065,53.59010168135075,0,0.4,0.8260869565217391,3.0
1,6,1066,1066,1066,1066,58.70551382101297,1,0.45,0.8260869565217391,22.0
2,1,1067,1067,1067,1067,46.25444286877712,0,0.45,0.8260869565217391,4.0
3,1,1068,1068,1068,1068,44.28284468316567,1,0.45,0.8260869565217391,26.0
4,1,1069,1069,1069,1069,46.20473232438488,0,0.45,0.8260869565217391,5.0
1,2,1070,1070,1070,1070,53.95701061577127,1,0.5,0.8695652173913043,16.0
1,3,1071,1071,1071,1071,52.3897508240502,0,0.45,0.8695652173913043,11.0
2,1,1072,1072,1072,1072,46.164248851861934,0,0.5,0.8695652173913043,15.0
3,1,1073,1073,1073,1073,41.71745602595298,1,0.5,0.8695652173913043,9.0
1,2,1074,1074,1074,1074,44.92850385089992,0,0.45,0.8695652173913043,35.0
2,1,1075,1075,1075,1075,48.63232426764929,1,0.5,0.8695652173913043,17.0
3,1,1076,1076,1076,1076,44.99910484121028,0,0.5,0.8695652173913043,4.0
4,1,1077,1077,1077,1077,47.07464217112871,1,0.6,0.8695652173913043,31.0
5,1,1078,1078,1078,1078,45.32645419563803,0,0.5,0.8695652173913043,36.0
1,2,1079,1079,1079,1079,52.18599937700577,1,0.05,0.8695652173913043,33.0
2,1,1080,1080,1080,1080,53.58494185785571,0,0.05,0.8695652173913043,5.0
1,2,1081,1081,1081,1081,46.80319841531067,1,0.05,0.8695652173913043,34.0
1,3,1082,1082,1082,1082,50.49689046633748,0,0.05,0.8695652173913043,2.0
2,1,1083,1083,1083,1083,43.246762834638346,1,0.5,0.8695652173913043,6.0
3,1,1084,1084,1084,1084,73.0767885230901,0,0.5,0.8695652173913043,15.0
4,1,1085,1085,1085,1085,51.82224949880982,1,0.5,0.8695652173913043,1.0
1,2,1086,1086,1086,1086,48.23477155218529,0,0.05,0.8695652173913043,32.0
1,3,1087,1087,1087,1087,50.91450437964668,1,0.05,0.8695652173913043,27.0
1,4,1088,1088,1088,1088,48.02876341463335,0,0.5,0.8695652173913043,10.0
2,1,1089,1089,1089,1089,49.49733531001365,1,0.05,0.8695652173913043,27.0
1,2,1090,1090,1090,1090,46.23744286703132,0,0.5,0.8695652173913043,0.0
2,3,1091,1091,1091,1091,45.80199769575863,1,0.35,0.8695652173913043,0.0
3,4,1092,1092,1092,1092,44.57763787939419,0,0.35,0.8695652173913043,23.0
1,5,1093,1093,1093,1093,49.63480945649466,1,0.3,0.8695652173913043,12.0
1,6,1094,1094,1094,1094,48.09399214684521,0,0.4,0.8695652173913043,29.0
2,1,1095,1095,1095,1095,48.40796470292987,1,0.5,0.8695652173913043,24.0
3,1,1096,1096,1096,1096,52.09274192709206,0,0.05,0.8695652173913043,23.0
1,2,1097,1097,1097,1097,47.82348993076374,1,0.65,0.8695652173913043,17.0
2,1,1098,1098,1098,1098,53.61738279825625,0,0.05,0.8695652173913043,4.0
3,1,1099,1099,1099,1099,46.2777812521431,1,0.6,0.8695652173913043,31.0
4,1,1100,1100,1100,1100,54.37670509880536,0,0.05,0.8695652173913043,25.0
1,2,1101,1101,1101,1101,50.02748687768052,1,0.45,0.8695652173913043,12.0
1,3,1102,1102,1102,1102,44.289985445064985,0,0.4,0.8695652173913043,17.0
2,1,1103,1103,1103,1103,57.40667737477122,1,0.45,0.8695652173913043,33.0
3,1,1104,1104,1104,1104,42.48194096519365,0,0.05,0.8695652173913043,34.0
1,2,1105,1105,1105,1105,42.62965372634089,1,0.5,0.8695652173913043,29.0
2,1,1106,1106,1106,1106,63.28139791115024,0,0.5,0.8695652173913043,23.0
1,2,1107,1107,1107,1107,42.92649998269746,1,0.45,0.8695652173913043,2.0
2,1,1108,1108,1108,1108,47.44381457995773,0,0.5,0.8695652173913043,34.0
1,2,1109,1109,1109,1109,66.96587591908985,1,0.45,0.8695652173913043,15.0
